item_id,declaration_id,declaration_date,year,year_month,hs_code,hs_clean,hs6,hs2,hs_desc,commercial_description,active_cr,trade_type,regime,country_of_origin,country_of_export,country_of_destination,country_of_origin_code,country_of_export_code,country_of_destination_code,partner_country_code,uom,qty_by_uom,actual_unit_price,price_basis,local_amount_clean,invoice_amount_clean,sup_amount_clean,net_weight_clean,gross_weight_clean,log_actual_unit_price,median,mad,q1,q3,iqr,iqr_low,iqr_high,iqr_flag,robust_z,anomaly_score,price_level,partner_count,partner_probability,partner_rarity_raw,partner_rarity_score,route_count,route_probability,route_rarity_raw,route_rarity_score,active_months,month_mean,month_std,month_max,burstiness_raw,burstiness_score,trade_pattern_score,pattern_level,trade_pattern_flag,cr_price_z_own,cr_price_z_peer,cr_price_severity,cr_burst_ratio,cr_burst_severity,cr_hs_months_active,cr_hs_first_time_in_window,cr_freq_severity,cr_partner_first_time,cr_partner_hs_first_time,cr_partner_rarity,cr_portfolio_distance,cr_portfolio_severity,cr_profile_score,cr_profile_level,cr_profile_flag,final_level,final_reason,final_flag
2020-2801-2-10978-1,2020-2801-2-10978,2020-01-03,2020,2020-01,6109100000,610910000000,610910,61,Cotton t-shirts,Cotton t-shirts,CR_HASH_037,Import,IM,DE,DE,BH,DE,DE,BH,DE,NMB,2.29,178.5589519650655,price_per_item,408.9,1087.5,2.29,649.27,705.92,5.1905035772129455,4.644105600231562,0.7882174659262975,3.8927224589349843,5.444558727344917,1.5518362684099332,1.5649680563200845,7.772313129959818,False,0.4675618118123623,0.4675618118123623,NORMAL,5.0,0.005241090146750524,5.251225759014186,51.700506150822136,5.0,0.005241090146750524,5.251225759014186,47.13660531805522,3.0,1.6666666666666667,1.1547005383792517,3.0,1.7999999999999998,50.90909090909091,49.98442857309403,LOW,1,0.0,0.8518519092530304,21.29629773132576,1.0,0.0,1,True,91.66666666666666,True,True,0.0,0.0,0.0,37.453704205964016,LOW,1,LOW,"LOW (driven by pattern+cr_profile; price_level=NORMAL, pattern_level=LOW, cr_profile_level=LOW)",1
2020-2801-6-10412-1,2020-2801-6-10412,2020-01-04,2020,2020-01,2710192100,271019210000,271019,27,Gas oils for diesel engines,Gas oils for diesel engines,CR_HASH_004,Import,IM,EG,EG,BH,EG,EG,BH,EG,LTR,13551.69,0.15042478096827774,price_per_liter_gross_weight,2038.51,5421.58,3.51,12174.62,13551.69,0.14013124892812223,0.26355592811875056,0.07105600884335336,0.1979668243457394,0.33634243682655873,0.13837561248081934,-0.009596594375489625,0.5439058555477878,False,-1.171594168608151,1.171594168608151,NORMAL,1.0,0.0010482180293501049,6.860663671448286,100.0,1.0,0.0010482180293501049,6.860663671448286,100.0,1.0,1.0,0.0,1.0,1.0,0.0,85.0,HIGH,1,0.0,-0.989021137125758,24.72552842814395,1.0,0.0,1,True,91.66666666666666,True,True,0.0,0.0,0.0,38.65393494985038,LOW,1,HIGH,"HIGH (driven by pattern+cr_profile; price_level=NORMAL, pattern_level=HIGH, cr_profile_level=LOW)",1
2020-2801-7-10875-1,2020-2801-7-10875,2020-01-04,2020,2020-01,8471300000,847130000000,847130,84,Portable laptop computers,Portable laptop computers,CR_HASH_002,Import,IM,TH,TH,BH,TH,TH,BH,TH,NMB,2.05,8985.921951219512,price_per_item,18421.14,48992.4,2.05,665.57,721.45,9.103525682989474,8.71824987064452,0.6999612932513521,7.750041925937837,9.126895264901794,1.376853338963957,5.684761917491901,11.192175273347729,False,0.37125620771032286,0.37125620771032286,NORMAL,2.0,0.0020964360587002098,6.1675164908883415,79.19854023234907,1.0,0.0010482180293501049,6.860663671448286,100.0,2.0,1.0,0.0,1.0,1.0,0.0,74.59927011617454,LOW,1,0.0,0.3811522023476485,9.528805058691212,1.0,0.0,1,True,91.66666666666666,True,True,0.0,0.0,0.0,33.335081770541926,NORMAL,0,NORMAL,"NORMAL (price_level=NORMAL, pattern_level=LOW, cr_profile_level=NORMAL)",0
2020-2601-5-10916-1,2020-2601-5-10916,2020-01-04,2020,2020-01,6109100000,610910000000,610910,61,Cotton t-shirts,Cotton t-shirts,CR_HASH_006,Import,IM,US,AE,BH,US,AE,BH,US,NMB,2.29,342.8602620087336,price_per_item,785.15,2088.17,2.29,639.47,711.19,5.840235359754808,4.644105600231562,0.7882174659262975,3.8927224589349843,5.444558727344917,1.5518362684099332,1.5649680563200845,7.772313129959818,False,1.0235480750039982,1.0235480750039982,NORMAL,13.0,0.013626834381551363,4.29571431398675,23.025452080470465,2.0,0.0020964360587002098,6.1675164908883415,77.23297513030472,10.0,1.3,0.48304589153964794,2.0,1.5384615384615383,34.26573426573426,43.68412747570202,NORMAL,0,0.0,2.4862343889212064,62.15585972303016,1.0,0.0,1,True,91.66666666666666,True,True,0.0,0.0,0.0,51.754550903060554,LOW,1,NORMAL,"NORMAL (price_level=NORMAL, pattern_level=NORMAL, cr_profile_level=LOW)",0
2020-2501-5-10791-1,2020-2501-5-10791,2020-01-04,2020,2020-01,8504400090,850440009000,850440,85,Static converters,Static converters,CR_HASH_036,Import,IM,US,US,BH,US,US,BH,US,NMB,1.09,4773.091743119266,price_per_item,5202.67,13836.9,1.09,378.44,440.47,8.470959023957375,7.466827051260017,0.5715840105867187,6.914775863803976,8.032836322465545,1.11806045866157,5.23768517581162,9.7099270104579,False,1.1849137210541665,1.1849137210541665,NORMAL,14.0,0.014675052410901468,4.221606341833028,20.80145976765095,11.0,0.011530398322851153,4.462768398649916,21.2390343034744,9.0,1.5555555555555556,1.130388330520878,4.0,2.571428571428571,100.0,32.834391890041516,NORMAL,0,0.0,2.1652765458962966,54.131913647407416,1.0,0.0,1,True,91.66666666666666,True,True,0.0,0.0,0.0,48.9461697765926,LOW,1,NORMAL,"NORMAL (price_level=NORMAL, pattern_level=NORMAL, cr_profile_level=LOW)",0
2020-2501-3-10853-1,2020-2501-3-10853,2020-01-05,2020,2020-01,8471300000,847130000000,847130,84,Portable laptop computers,Portable laptop computers,CR_HASH_023,Re-export,EX,BH,BH,IN,BH,BH,IN,IN,NMB,3.65,1952.3287671232877,price_per_item,7126.0,18952.12,3.65,519.98,594.63,7.577290256250023,9.057918359570245,1.044460022767316,7.958447179146432,9.968345476103027,2.009898296956594,4.943599733711541,12.983192921537917,False,-0.9561591177658029,0.9561591177658029,NORMAL,3.0,0.0031446540880503146,5.762051382780177,67.03046630801344,3.0,0.0031446540880503146,5.762051382780177,63.915119328547,3.0,1.0,0.0,1.0,1.0,0.0,55.88552491899817,LOW,1,0.0,-0.6718696497536678,16.796741243841694,1.0,0.0,1,True,91.66666666666666,True,True,100.0,1.0,100.0,80.8788594353446,MEDIUM,1,MEDIUM,"MEDIUM (driven by pattern+cr_profile; price_level=NORMAL, pattern_level=LOW, cr_profile_level=MEDIUM)",1
2020-2601-5-10884-1,2020-2601-5-10884,2020-01-05,2020,2020-01,8517120000,851712000000,851712,85,Cellular telephones,Cellular telephones,CR_HASH_013,Re-export,EX,BH,BH,CN,BH,BH,CN,CN,NMB,4.78,1850.2071129707113,price_per_item,8843.99,23521.25,4.78,53.58,59.01,7.523593198788724,8.864077348542533,0.8102493638708186,8.21372138236038,9.675589371385747,1.461867989025368,6.020919398822327,11.8683913549238,False,-1.1158838408886875,1.1158838408886875,NORMAL,5.0,0.005241090146750524,5.251225759014186,51.700506150822136,5.0,0.005241090146750524,5.251225759014186,47.13660531805522,5.0,1.0,0.0,1.0,1.0,0.0,42.348064936730395,NORMAL,0,0.0,-0.8034728072999167,20.086820182497917,1.0,0.0,1,True,91.66666666666666,True,True,0.0,0.0,0.0,37.03038706387427,LOW,1,NORMAL,"NORMAL (price_level=NORMAL, pattern_level=NORMAL, cr_profile_level=LOW)",0
2020-2501-8-10649-1,2020-2501-8-10649,2020-01-06,2020,2020-01,102211000,102211000000,102211,10,"Live cattle, pure-bred breeding","Live cattle, pure-bred breeding",CR_HASH_006,Import,IM,IN,IN,BH,IN,IN,BH,IN,NMB,3.56,4837.6657303370785,price_per_item,17222.09,45803.43,3.56,146.88,155.97,8.484394286154998,10.013369334439131,0.6855679350518233,9.327801399387308,10.638440798004723,1.3106393986174147,7.361842301461186,12.604399895930845,False,-1.5042703849035362,1.5042703849035362,NORMAL,7.0,0.007337526205450734,4.9147535223929735,41.6029195353019,4.0,0.0041928721174004195,5.474369310328396,54.46595026060942,6.0,1.1666666666666667,0.408248290463863,2.0,1.7142857142857142,45.45454545454546,46.68272417704606,LOW,1,0.0,-0.8476134502285507,21.190336255713767,1.0,0.0,1,True,91.66666666666666,True,True,100.0,1.0,100.0,82.41661768949982,MEDIUM,1,MEDIUM,"MEDIUM (driven by pattern+cr_profile; price_level=NORMAL, pattern_level=LOW, cr_profile_level=MEDIUM)",1
2020-2601-3-10714-1,2020-2601-3-10714,2020-01-06,2020,2020-01,3923301000,392330100000,392330,39,Plastic bottles for packaging,Plastic bottles for packaging,CR_HASH_002,,,CN,BH,IN,CN,BH,IN,,NMB,4.14,26.27053140096619,price_per_item,108.76,289.25,4.14,259.23,297.26,3.3058066833183934,3.3058066833183934,0.0,3.3058066833183934,3.3058066833183934,0.0,3.3058066833183934,3.3058066833183934,False,0.0,0.0,NORMAL,,,,0.0,,,,0.0,,,,,,0.0,0.0,NORMAL,0,0.0,4.544269245541082,100.0,1.0,0.0,1,True,91.66666666666666,False,False,0.0,1.0,100.0,65.0,LOW,1,NORMAL,"NORMAL (price_level=NORMAL, pattern_level=NORMAL, cr_profile_level=LOW)",0
2020-2701-5-10328-1,2020-2701-5-10328,2020-01-07,2020,2020-01,8504400090,850440009000,850440,85,Static converters,Static converters,CR_HASH_016,Import,IM,US,US,BH,US,US,BH,US,NMB,2.82,2153.1560283687945,price_per_item,6071.9,16148.67,2.82,234.67,273.03,7.6751542916615465,7.466827051260017,0.5715840105867187,6.914775863803976,8.032836322465545,1.11806045866157,5.23768517581162,9.7099270104579,False,0.24583402613704228,0.24583402613704228,NORMAL,14.0,0.014675052410901468,4.221606341833028,20.80145976765095,11.0,0.011530398322851153,4.462768398649916,21.2390343034744,9.0,1.5555555555555556,1.130388330520878,4.0,2.571428571428571,100.0,32.834391890041516,NORMAL,0,0.0,0.2809758846585008,7.02439711646252,1.0,0.0,1,True,91.66666666666666,True,True,0.0,0.0,0.0,32.45853899076188,NORMAL,0,NORMAL,"NORMAL (price_level=NORMAL, pattern_level=NORMAL, cr_profile_level=NORMAL)",0
2020-2801-9-10882-1,2020-2801-9-10882,2020-01-07,2020,2020-01,9018390000,901839000000,901839,90,Medical syringes and needles,Medical syringes and needles,CR_HASH_011,Import,IM,IN,IN,BH,IN,IN,BH,IN,NMB,0.52,33.61538461538461,price_per_item,17.48,46.5,0.52,318.76,336.55,3.544298225302829,1.1592369104845446,0.5792846449150362,0.6041021775947832,1.7481096643936567,1.1440074867988734,-1.111909052603527,3.464120894591967,True,2.777048954691316,2.777048954691316,LOW,6.0,0.006289308176100629,5.0689042022202315,46.22900654036249,6.0,0.006289308176100629,5.0689042022202315,41.148094458851695,3.0,2.0,1.0,3.0,1.5,31.818181818181824,42.28906360350661,NORMAL,0,0.0,12.476923695066315,100.0,1.0,0.0,1,True,91.66666666666666,True,True,0.0,0.0,0.0,65.0,LOW,1,LOW,"LOW (driven by price+cr_profile; price_level=LOW, pattern_level=NORMAL, cr_profile_level=LOW)",1
2020-2501-3-10727-1,2020-2501-3-10727,2020-01-07,2020,2020-01,3923301000,392330100000,392330,39,Plastic bottles for packaging,Plastic bottles for packaging,CR_HASH_043,Import,IM,AE,AE,BH,AE,AE,BH,AE,NMB,0.75,2.28,price_per_item,1.71,4.56,0.75,71.82,77.83,1.1878434223960523,1.6841288050356895,0.6442087840607709,1.0864174155799162,2.3469388358112164,1.2605214202313002,-0.8043647147670341,4.237720966158166,False,-0.5196140023793344,0.5196140023793344,NORMAL,13.0,0.013626834381551363,4.29571431398675,23.025452080470465,11.0,0.011530398322851153,4.462768398649916,21.2390343034744,7.0,1.8571428571428572,1.2149857925879117,4.0,2.1538461538461537,73.42657342657343,29.960374060437285,NORMAL,0,0.0,-0.45603441725733407,11.400860431433351,1.0,0.0,1,True,91.66666666666666,True,True,0.0,0.0,0.0,33.990301151001674,NORMAL,0,NORMAL,"NORMAL (price_level=NORMAL, pattern_level=NORMAL, cr_profile_level=NORMAL)",0
2020-2601-8-10000-1,2020-2601-8-10000,2020-01-08,2020,2020-01,8471300000,847130000000,847130,84,Portable laptop computers,Portable laptop computers,CR_HASH_036,Import,IM,CN,CN,BH,CN,CN,BH,CN,NMB,0.98,16562.275510204083,price_per_item,16231.03,43167.64,0.98,467.06,536.61,9.714943204890009,8.71824987064452,0.6999612932513521,7.750041925937837,9.126895264901794,1.376853338963957,5.684761917491901,11.192175273347729,False,0.9604251698802074,0.9604251698802074,NORMAL,21.0,0.0220125786163522,3.8161412337248635,8.633385843315326,15.0,0.015723270440251572,4.152613470346076,11.051724646602178,10.0,2.1,1.449137674618944,5.0,2.380952380952381,87.87878787878789,21.36661472978661,NORMAL,0,0.0,1.6075551209250674,40.188878023126684,1.0,0.0,1,True,91.66666666666666,True,True,100.0,1.0,100.0,89.06610730809433,HIGH,1,HIGH,"HIGH (driven by cr_profile; price_level=NORMAL, pattern_level=NORMAL, cr_profile_level=HIGH)",1
2020-2601-1-10867-1,2020-2601-1-10867,2020-01-09,2020,2020-01,2710192100,271019210000,271019,27,Gas oils for diesel engines,Gas oils for diesel engines,CR_HASH_033,Re-export,EX,BH,BH,SA,BH,BH,SA,SA,LTR,8366.02,0.3442258086880022,price_per_liter_gross_weight,2879.8,7659.03,3.37,7480.05,8366.02,0.2958182404051207,0.2773855677315066,0.0779894680702432,0.16396900989912072,0.33244641877019565,0.16847740887107493,-0.08874710340749165,0.585162532076808,False,0.1594146966050812,0.1594146966050812,NORMAL,4.0,0.0041928721174004195,5.474369310328396,58.39708046469813,4.0,0.0041928721174004195,5.474369310328396,54.46595026060942,4.0,1.0,0.0,1.0,1.0,0.0,48.26162282356236,LOW,1,0.0,0.2780832713049938,6.952081782624845,1.0,0.0,1,True,91.66666666666666,True,True,0.0,0.0,0.0,32.433228623918694,NORMAL,0,NORMAL,"NORMAL (price_level=NORMAL, pattern_level=LOW, cr_profile_level=NORMAL)",0
2020-2601-2-10242-1,2020-2601-2-10242,2020-01-09,2020,2020-01,1006301000,100630100000,100630,10,Long-grain milled rice,Long-grain milled rice,CR_HASH_017,Import,IM,SA,SA,BH,SA,SA,BH,SA,KGM,1845.96,0.3835186027866259,price_per_kg,707.96,1882.88,3.18,1845.96,2026.33,0.324629966331984,0.32869838978139143,0.06767869107876259,0.270176176769005,0.39860128498662895,0.12842510821762393,0.07753851444256912,0.5912389473130648,False,-0.04054620410831663,0.04054620410831663,NORMAL,11.0,0.011530398322851153,4.462768398649916,28.038772365976683,8.0,0.008385744234800839,4.781222129768451,31.698925390914113,9.0,1.2222222222222223,0.4409585518440984,2.0,1.6363636363636362,40.49586776859504,31.188390235097536,NORMAL,0,0.0,-0.04997890674570571,1.2494726686426427,1.0,0.0,1,True,91.66666666666666,True,True,0.0,0.0,0.0,30.437315434024924,NORMAL,0,NORMAL,"NORMAL (price_level=NORMAL, pattern_level=NORMAL, cr_profile_level=NORMAL)",0
2020-2601-7-10746-1,2020-2601-7-10746,2020-01-09,2020,2020-01,9018390000,901839000000,901839,90,Medical syringes and needles,Medical syringes and needles,CR_HASH_044,Import,IM,CN,CN,BH,CN,CN,BH,CN,NMB,4.16,3.2259615384615383,price_per_item,13.42,35.69,4.16,499.7,597.52,1.441246817983859,1.1592369104845446,0.5792846449150362,0.6041021775947832,1.7481096643936567,1.1440074867988734,-1.111909052603527,3.464120894591967,False,0.3283585683805506,0.3283585683805506,NORMAL,23.0,0.02410901467505241,3.725169455519137,5.903307964603629,18.0,0.018867924528301886,3.970291913552122,5.063213787398673,12.0,1.9166666666666667,0.9962049198956219,4.0,2.0869565217391304,69.16996047430831,15.099272879037596,NORMAL,0,0.0,0.23328793329673217,5.832198332418304,1.0,0.0,1,True,91.66666666666666,True,True,0.0,0.0,0.0,32.04126941634641,NORMAL,0,NORMAL,"NORMAL (price_level=NORMAL, pattern_level=NORMAL, cr_profile_level=NORMAL)",0
2020-2501-1-10673-1,2020-2501-1-10673,2020-01-09,2020,2020-01,8703221000,870322100000,870322,87,Passenger cars 1000-1500cc,Passenger cars 1000-1500cc,CR_HASH_011,Import,IM,US,US,BH,US,US,BH,US,NMB,3.2,133264.82499999998,price_per_item,426447.44,1134168.73,3.2,241.75,258.61,11.800101096702555,12.339741490828857,0.5298577154310848,11.445675964067552,12.647064860424424,1.201388896356871,9.643592619532246,14.44914820495973,False,-0.6869437750516992,0.6869437750516992,NORMAL,10.0,0.010482180293501049,4.558078578454241,30.899046383171186,8.0,0.008385744234800839,4.781222129768451,31.698925390914113,7.0,1.4285714285714286,0.5345224838248488,2.0,1.4,25.454545454545453,30.362328896587346,NORMAL,0,0.0,-0.4701902954230899,11.754757385577246,1.0,0.0,1,True,91.66666666666666,True,True,100.0,1.0,100.0,79.11416508495203,MEDIUM,1,LOW,"LOW (driven by cr_profile; price_level=NORMAL, pattern_level=NORMAL, cr_profile_level=MEDIUM)",1
