item_id,declaration_id,declaration_date,year,year_month,hs_code,hs_clean,hs6,hs2,hs_desc,commercial_description,active_cr,trade_type,regime,country_of_origin,country_of_export,country_of_destination,country_of_origin_code,country_of_export_code,country_of_destination_code,partner_country_code,uom,qty_by_uom,actual_unit_price,price_basis,local_amount_clean,invoice_amount_clean,sup_amount_clean,net_weight_clean,gross_weight_clean,log_actual_unit_price,median,mad,q1,q3,iqr,iqr_low,iqr_high,iqr_flag,robust_z,anomaly_score,price_level,partner_count,partner_probability,partner_rarity_raw,partner_rarity_score,route_count,route_probability,route_rarity_raw,route_rarity_score,active_months,month_mean,month_std,month_max,burstiness_raw,burstiness_score,trade_pattern_score,pattern_level,trade_pattern_flag,cr_price_z_own,cr_price_z_peer,cr_price_severity,cr_burst_ratio,cr_burst_severity,cr_hs_months_active,cr_hs_first_time_in_window,cr_freq_severity,cr_partner_first_time,cr_partner_hs_first_time,cr_partner_rarity,cr_portfolio_distance,cr_portfolio_severity,cr_profile_score,cr_profile_level,cr_profile_flag,final_level,final_reason,final_flag,llm_explanation,llm_issue_type,llm_validation,llm_validation_reasoning,llm_confidence,llm_next_step
2020-2801-5-10257-1,2020-2801-5-10257,2020-03-30,2020,2020-03,9018390000,901839000000,901839,90,Medical syringes and needles,Medical syringes and needles,CR_HASH_031,Import,IM,CN,SA,BH,CN,SA,BH,CN,NMB,3.7,2.621621621621621,price_per_item,9.7,25.8,3.7,546.59,649.83,1.286921887306687,1.1592369104845446,0.5792846449150362,0.6041021775947832,1.748109664393657,1.1440074867988734,-1.111909052603527,3.464120894591967,False,0.1486701533460288,0.1486701533460288,NORMAL,23.0,0.0241090146750524,3.725169455519137,5.903307964603629,1.0,0.0010482180293501,6.860663671448286,100.0,12.0,1.9166666666666667,0.996204919895622,4.0,2.0869565217391304,69.16996047430831,48.327148053448056,LOW,1,0.0,-0.0440442387109344,1.10110596777336,1.0,0.0,1,True,91.66666666666666,True,True,100.0,1.0,100.0,75.38538708872068,MEDIUM,1,MEDIUM,"MEDIUM (driven by pattern+cr_profile; price_level=NORMAL, pattern_level=LOW, cr_profile_level=MEDIUM)",1,"This transaction is flagged due to a combination of a low trade pattern score and high partner rarity, indicating that the trader is engaging with an unusual partner for this type of product. Additionally, this is the first time the trader has imported this product and used this partner, which raises concerns about potential misclassification or unusual trading behavior. However, the price level is normal, suggesting that the pricing is consistent with market expectations.",unusual_partner,TRUE_POSITIVE,"The combination of first-time product and partner usage, along with a low trade pattern score, indicates a genuine risk that warrants further investigation despite the normal pricing.",medium,Conduct a detailed review of the trader's past transactions and the legitimacy of the trading partner.
2020-2701-7-10611-1,2020-2701-7-10611,2020-04-01,2020,2020-04,8471300000,847130000000,847130,84,Portable laptop computers,Portable laptop computers,CR_HASH_048,Import,IM,IN,DE,BH,IN,DE,BH,IN,NMB,2.07,7971.323671497585,price_per_item,16500.64,43884.68,2.07,873.95,1040.1,8.983731281549327,8.71824987064452,0.6999612932513521,7.750041925937837,9.126895264901794,1.376853338963957,5.684761917491901,11.192175273347727,False,0.2558209435215153,0.2558209435215153,NORMAL,5.0,0.0052410901467505,5.251225759014186,51.700506150822136,1.0,0.0010482180293501,6.860663671448286,100.0,5.0,1.0,0.0,1.0,1.0,0.0,60.85025307541107,LOW,1,0.0,0.197172085479627,4.929302136990676,1.0,0.0,3,False,75.0,False,True,87.5,0.7777777777777778,77.77777777777779,49.15581130350229,LOW,1,LOW,"LOW (driven by pattern+cr_profile; price_level=NORMAL, pattern_level=LOW, cr_profile_level=LOW)",1,"The transaction shows a declared unit price of approximately 7971 BHD for portable laptop computers, which is significantly higher than the peer median price of 8.72 BHD. However, the price anomaly score is normal, indicating no under- or over-invoicing. The trade pattern shows a high route rarity score, suggesting that this is an unusual route for the trader, which could raise concerns about the legitimacy of the transaction.",unusual_route,TRUE_POSITIVE,"The unusual route combined with the trader's low profile score suggests potential risk, warranting further investigation despite the normal price level.",medium,Conduct a detailed review of the trader's past transactions and the legitimacy of the route used for this import.
2020-2501-1-10487-1,2020-2501-1-10487,2020-04-01,2020,2020-04,1006301000,100630100000,100630,10,Long-grain milled rice,Long-grain milled rice,CR_HASH_034,Import,IM,AE,AE,BH,AE,AE,BH,AE,KGM,161.42,0.5263907818114236,price_per_kg,84.97,225.99,4.46,161.42,186.44,0.4229059825239843,0.3286983897813914,0.0676786910787625,0.270176176769005,0.3986012849866289,0.1284251082176239,0.0775385144425691,0.5912389473130648,False,0.9388797236557764,0.9388797236557764,NORMAL,10.0,0.010482180293501,4.558078578454241,30.899046383171186,7.0,0.0073375262054507,4.9147535223929735,36.08488067145304,8.0,1.25,0.4629100498862757,2.0,1.6,38.181818181818194,33.80650415386688,NORMAL,0,0.0,0.9469208055183156,23.673020137957888,1.0,0.0,1,True,91.66666666666666,True,True,100.0,1.0,100.0,83.28555704828526,MEDIUM,1,LOW,"LOW (driven by cr_profile; price_level=NORMAL, pattern_level=NORMAL, cr_profile_level=MEDIUM)",1,"The transaction involves the import of long-grain milled rice from the UAE to Bahrain, with a declared unit price of BHD 0.526, which is within a normal price range given the context of 2020. Although the CR Profile indicates this is the first time the trader has imported this product and used this partner, the overall anomaly scores are low, suggesting no significant risk. The price level is normal, and the trade pattern is also typical for this type of transaction.",benign_outlier,FALSE_POSITIVE,"The low composite score and normal price level indicate that this transaction does not present a genuine risk, despite being a first-time occurrence for the trader.",high,Monitor future transactions from this trader for consistency in product and partner usage.
2020-2501-7-10893-1,2020-2501-7-10893,2020-04-01,2020,2020-04,9018390000,901839000000,901839,90,Medical syringes and needles,Medical syringes and needles,CR_HASH_014,Import,IM,DE,CN,BH,DE,CN,BH,DE,NMB,1.95,0.4358974358974359,price_per_item,0.85,2.26,1.95,552.12,597.77,0.3617900446055028,1.1592369104845446,0.5792846449150362,0.6041021775947832,1.748109664393657,1.1440074867988734,-1.111909052603527,3.464120894591967,False,-0.9285081987420452,0.9285081987420452,NORMAL,3.0,0.0031446540880503,5.762051382780177,67.03046630801344,1.0,0.0010482180293501,6.860663671448286,100.0,3.0,1.0,0.0,1.0,1.0,0.0,68.51523315400672,LOW,1,0.0,-0.8598705482558174,21.496763706395438,1.0,0.0,1,True,91.66666666666666,True,True,100.0,1.0,100.0,82.5238672972384,MEDIUM,1,MEDIUM,"MEDIUM (driven by pattern+cr_profile; price_level=NORMAL, pattern_level=LOW, cr_profile_level=MEDIUM)",1,"This transaction is flagged due to a combination of medium-level anomalies in the trade pattern and CR profile dimensions. The route rarity score is at 100, indicating an unusual route from China to Bahrain for medical syringes, and both the product and partner are first-time occurrences for this trader. However, the price level is normal, suggesting that the pricing is consistent with market expectations.",unusual_route,TRUE_POSITIVE,"The unusual route and first-time use of both product and partner raise concerns about the legitimacy of this transaction, warranting further scrutiny despite the normal price level.",medium,Conduct a detailed investigation into the legitimacy of the trading partner and the route used for this import.
2020-2801-6-10690-1,2020-2801-6-10690,2020-04-02,2020,2020-04,8504400090,850440009000,850440,85,Static converters,Static converters,CR_HASH_014,Import,IM,DE,IN,BH,DE,IN,BH,DE,NMB,3.55,878.8281690140846,price_per_item,3119.84,8297.45,3.55,42.57,49.43,6.7797266259220565,7.466827051260017,0.5715840105867187,6.914775863803976,8.032836322465545,1.11806045866157,5.23768517581162,9.7099270104579,False,-0.8108044996695732,0.8108044996695732,NORMAL,5.0,0.0052410901467505,5.251225759014186,51.700506150822136,1.0,0.0010482180293501,6.860663671448286,100.0,4.0,1.25,0.5,2.0,1.6,38.181818181818194,66.5775258026838,LOW,1,0.0,-0.5782951187003333,14.457377967508334,1.0,0.0,1,True,91.66666666666666,False,True,75.0,1.0,100.0,63.81008228862792,LOW,1,LOW,"LOW (driven by pattern+cr_profile; price_level=NORMAL, pattern_level=LOW, cr_profile_level=LOW)",1,"The transaction shows a high declared unit price for static converters at 878.83 BHD, which is significantly above the peer median price of 7.47 BHD, indicating potential over-invoicing. However, the robust Z-score is negative and the price level is classified as normal, suggesting that the pricing may not be anomalous given the context. Additionally, the trade pattern indicates a rare route, but the overall composite score is low, suggesting that there is insufficient evidence of a genuine risk.",over_invoicing,FALSE_POSITIVE,"The price level is normal despite the high unit price, and the overall composite score is low, indicating that this flag is likely a false positive rather than a genuine risk.",medium,Monitor future transactions from this trader for similar patterns and pricing.
2020-2801-7-10815-1,2020-2801-7-10815,2020-04-02,2020,2020-04,3923301000,392330100000,392330,39,Plastic bottles for packaging,Plastic bottles for packaging,CR_HASH_004,Import,IM,US,US,BH,US,US,BH,US,NMB,1.18,33.610169491525426,price_per_item,39.66,105.47,1.18,892.72,1014.79,3.5441475548188914,1.6841288050356895,0.6442087840607709,1.0864174155799162,2.3469388358112164,1.2605214202313002,-0.8043647147670341,4.237720966158166,False,1.947451649562777,1.947451649562777,NORMAL,10.0,0.010482180293501,4.558078578454241,30.899046383171186,7.0,0.0073375262054507,4.9147535223929735,36.08488067145304,7.0,1.4285714285714286,0.7867957924694432,3.0,2.1,70.00000000000001,38.57923142659416,NORMAL,0,0.0,6.02376218242235,100.0,1.0,0.0,1,True,91.66666666666666,False,True,75.0,1.0,100.0,93.75,HIGH,1,HIGH,"HIGH (driven by cr_profile; price_level=NORMAL, pattern_level=NORMAL, cr_profile_level=HIGH)",1,"This transaction is flagged due to a high CR Profile Score of 93.75, indicating significant deviation from the trader's historical behavior. The trader is importing plastic bottles for the first time, which raises concerns about potential misclassification or unusual trading practices. However, the price level is normal and the trade pattern is also within expected ranges, suggesting that the flag may be a false positive.",other,FALSE_POSITIVE,"Despite the high CR Profile Score, the price and trade pattern levels are normal, indicating that this transaction may not represent a genuine risk but rather an anomaly due to the trader's first-time import of this product.",medium,Monitor future transactions from this trader for similar patterns.
2020-2601-6-10069-1,2020-2601-6-10069,2020-04-03,2020,2020-04,8471300000,847130000000,847130,84,Portable laptop computers,Portable laptop computers,CR_HASH_030,Import,IM,SA,SA,BH,SA,SA,BH,SA,NMB,4.71,4008.0106157112527,price_per_item,18877.73,50206.72,4.71,224.03,264.64,8.296299760608882,8.71824987064452,0.6999612932513521,7.750041925937837,9.126895264901794,1.376853338963957,5.684761917491901,11.192175273347727,False,-0.4065959831252723,0.4065959831252723,NORMAL,12.0,0.0125786163522012,4.375757021660286,25.427546772711544,8.0,0.0083857442348008,4.781222129768451,31.698925390914116,7.0,1.7142857142857142,0.9511897312113418,3.0,1.75,47.727272727272734,30.96748818226662,NORMAL,0,0.0,-0.3778996652063417,9.447491630158543,1.0,0.0,1,True,91.66666666666666,True,True,100.0,1.0,100.0,78.30662207055549,MEDIUM,1,LOW,"LOW (driven by cr_profile; price_level=NORMAL, pattern_level=NORMAL, cr_profile_level=MEDIUM)",1,"The transaction shows a normal price level with a robust Z-score of -0.41, indicating no significant under-invoicing. However, the trader is using a first-time product and partner, which contributes to a medium CR profile score, suggesting some deviation from their usual trading behavior. Despite this, the overall composite score is low, indicating that the anomalies do not present a significant risk.",benign_outlier,FALSE_POSITIVE,"The price and trade pattern dimensions are normal, and while the trader is using a new product and partner, the overall risk is low, making this a likely false positive.",high,Monitor future transactions from this trader for any patterns of unusual behavior.
2020-2501-6-10477-1,2020-2501-6-10477,2020-04-03,2020,2020-04,1006301000,100630100000,100630,10,Long-grain milled rice,Long-grain milled rice,CR_HASH_016,Re-export,EX,BH,BH,IN,BH,BH,IN,IN,KGM,4956.42,0.2594392727008607,price_per_kg,1285.89,3419.93,2.49,4956.42,5323.54,0.2306666002458736,0.2942812331971436,0.0786514342671003,0.2366195387420564,0.3954409430566458,0.1588214043145894,-0.0016125677298277,0.63367304952853,False,-0.5455397284608065,0.5455397284608065,NORMAL,2.0,0.0020964360587002,6.1675164908883415,79.19854023234907,2.0,0.0020964360587002,6.1675164908883415,77.23297513030472,2.0,1.0,0.0,1.0,1.0,0.0,66.6308114117812,LOW,1,0.0,-0.8820362686206326,22.05090671551581,1.0,0.0,1,True,91.66666666666666,False,True,83.33333333333334,0.8333333333333334,83.33333333333334,65.21781735043054,LOW,1,LOW,"LOW (driven by pattern+cr_profile; price_level=NORMAL, pattern_level=LOW, cr_profile_level=LOW)",1,"The transaction shows a normal price level with a robust Z-score indicating no significant under-invoicing or over-invoicing. However, the trader is using this product and partner combination for the first time, which raises some concern. The trade pattern score is low, but the rarity scores are high, suggesting that while the partner and route are unusual, the overall transaction does not exhibit strong anomalies.",benign_outlier,FALSE_POSITIVE,"The price level is normal, and while there are some unusual aspects regarding the trader's history, the overall transaction does not present a significant risk, indicating it is likely a false positive.",medium,Monitor future transactions from this trader for similar patterns.
2020-2601-2-10213-1,2020-2601-2-10213,2020-04-03,2020,2020-04,6109100000,610910000000,610910,61,Cotton t-shirts,Cotton t-shirts,CR_HASH_030,Import,IM,IN,IN,BH,IN,IN,BH,IN,NMB,1.75,154.50285714285715,price_per_item,270.38,719.1,1.75,297.08,343.85,5.04666410535954,4.644105600231562,0.7882174659262975,3.892722458934984,5.444558727344917,1.5518362684099332,1.5649680563200845,7.772313129959818,False,0.3444759899331147,0.3444759899331147,NORMAL,3.0,0.0031446540880503,5.762051382780177,67.03046630801344,3.0,0.0031446540880503,5.762051382780177,63.915119328547,2.0,1.5,0.7071067811865476,2.0,1.3333333333333333,21.21212121212121,59.06734310081635,LOW,1,0.0,0.5562571072192686,13.906427680481714,1.0,0.0,1,True,91.66666666666666,False,True,66.66666666666667,1.0,100.0,61.53391635483527,LOW,1,LOW,"LOW (driven by pattern+cr_profile; price_level=NORMAL, pattern_level=LOW, cr_profile_level=LOW)",1,"The transaction shows a declared unit price of BHD 154.50 for cotton t-shirts, which is significantly higher than the peer median price of BHD 4.64. However, the price anomaly score is normal, indicating no under- or over-invoicing. The trade pattern and CR profile levels are low, suggesting this is a first-time product and partner combination for the trader, which may explain the unusual pricing without indicating a genuine risk.",benign_outlier,FALSE_POSITIVE,"The price level is normal, and while the declared unit price is high, it aligns with the trader's first-time use of this product, indicating a benign outlier rather than a risk.",medium,Monitor future transactions from this trader for consistency in pricing and product classification.
2020-2601-2-10170-1,2020-2601-2-10170,2020-04-04,2020,2020-04,8703221000,870322100000,870322,87,Passenger cars 1000-1500cc,Passenger cars 1000-1500cc,CR_HASH_026,Import,IM,IN,SA,BH,IN,SA,BH,IN,NMB,1.98,76458.601010101,price_per_item,151388.03,402627.75,1.98,163.58,177.83,11.24451778895404,12.339741490828857,0.5298577154310848,11.445675964067552,12.647064860424424,1.201388896356871,9.643592619532246,14.44914820495973,False,-1.3941823341636206,1.3941823341636206,NORMAL,9.0,0.0094339622641509,4.663439094112067,34.06093261602687,1.0,0.0010482180293501,6.860663671448286,100.0,6.0,1.5,0.8366600265340756,3.0,2.0,63.63636363636365,61.57592085346798,LOW,1,0.0,-0.7786247004082342,19.465617510205853,1.0,0.0,2,False,83.33333333333334,True,True,100.0,0.8,80.0,67.81296612857204,LOW,1,LOW,"LOW (driven by pattern+cr_profile; price_level=NORMAL, pattern_level=LOW, cr_profile_level=LOW)",1,"The transaction involves the import of a passenger car from Saudi Arabia, which is a common trade route for Bahrain. The declared unit price is significantly higher than the peer median price, but the price anomaly score is within a normal range, suggesting no under-invoicing. The trade pattern shows a high route rarity score, indicating this is an unusual route for this trader, which may raise questions about the legitimacy of the transaction.",unusual_route,TRUE_POSITIVE,"The unusual route and high partner rarity score indicate potential risks associated with this transaction, warranting further investigation despite the normal price level.",medium,Conduct a detailed review of the trader's past transactions and verify the legitimacy of the trade route and partner.
2020-2801-3-10801-1,2020-2801-3-10801,2020-04-04,2020,2020-04,3923301000,392330100000,392330,39,Plastic bottles for packaging,Plastic bottles for packaging,CR_HASH_046,Re-export,EX,BH,BH,CN,BH,BH,CN,CN,NMB,2.85,18.45263157894737,price_per_item,52.59,139.87,2.85,143.16,154.08,2.9679823606010887,2.008077055471865,0.7629623078147538,1.1201351912780924,2.51712417371907,1.3969889824409778,-0.9753482823833745,4.612607647380537,False,0.8485966497304638,0.8485966497304638,NORMAL,14.0,0.0146750524109014,4.221606341833028,20.80145976765095,14.0,0.0146750524109014,4.221606341833028,13.317855801757728,7.0,2.0,0.816496580927726,3.0,1.5,31.818181818181824,19.83470668716795,NORMAL,0,0.0,2.8910589727937595,72.27647431984398,1.0,0.0,1,True,91.66666666666666,False,True,66.66666666666667,1.0,100.0,81.96343267861207,MEDIUM,1,LOW,"LOW (driven by cr_profile; price_level=NORMAL, pattern_level=NORMAL, cr_profile_level=MEDIUM)",1,"The transaction involves the re-export of plastic bottles with a declared unit price significantly higher than the peer median price, but the price anomaly score is within normal limits, indicating no under- or over-invoicing. The trader is also using this product and partner combination for the first time, which contributes to a medium CR profile level, but the overall composite level is low, suggesting that while there are some unusual aspects, they do not indicate a genuine risk.",benign_outlier,FALSE_POSITIVE,"The price level is normal and the trade pattern is not unusual, indicating that the flagged transaction does not present a significant risk despite the first-time use of the product and partner.",medium,Monitor future transactions from this trader for similar patterns.
2020-2601-7-10579-1,2020-2601-7-10579,2020-04-05,2020,2020-04,2710192100,271019210000,271019,27,Gas oils for diesel engines,Gas oils for diesel engines,CR_HASH_006,Import,IM,CN,CN,BH,CN,CN,BH,CN,LTR,5793.37,0.4867477823788226,price_per_liter_gross_weight,2819.91,7499.76,1.47,5307.72,5793.37,0.3965910380136252,0.2635559281187505,0.0710560088433533,0.1979668243457394,0.3363424368265587,0.1383756124808193,-0.0095965943754896,0.5439058555477878,False,1.2628200453513063,1.2628200453513063,NORMAL,19.0,0.0199161425576519,3.916224692281846,11.63690673320574,15.0,0.0157232704402515,4.152613470346076,11.051724646602178,8.0,2.375,1.407885953173359,5.0,2.1052631578947367,70.33492822966507,20.236796227363392,NORMAL,0,0.0,1.284202194803121,32.10505487007803,1.0,0.0,1,True,91.66666666666666,True,True,100.0,1.0,100.0,86.2367692045273,HIGH,1,HIGH,"HIGH (driven by cr_profile; price_level=NORMAL, pattern_level=NORMAL, cr_profile_level=HIGH)",1,"This transaction is flagged due to a high CR Profile Score, indicating significant deviation from the trader's historical behavior, particularly as this is the first time the trader has imported this product and partnered with this supplier. However, the price level is normal and the trade pattern is also normal, suggesting that while the trader's profile is unusual, the transaction itself does not exhibit clear signs of risk.",cr_profile_deviation,FALSE_POSITIVE,"The high CR Profile Score indicates a deviation from the trader's usual behavior, but the normal price and trade pattern levels suggest that this transaction is not inherently risky. It is advisable to keep an eye on future transactions to see if this becomes a trend.",medium,Monitor future transactions from this trader for consistency in product and partner choices.
2020-2601-6-10348-1,2020-2601-6-10348,2020-04-05,2020,2020-04,8471300000,847130000000,847130,84,Portable laptop computers,Portable laptop computers,CR_HASH_028,Import,IM,US,US,BH,US,US,BH,US,NMB,4.62,50.11471861471861,price_per_item,231.53,615.76,4.62,10.27,11.79,3.934072491248479,8.71824987064452,0.6999612932513521,7.750041925937837,9.126895264901794,1.376853338963957,5.684761917491901,11.192175273347727,True,-4.610088393760407,4.610088393760407,MEDIUM,12.0,0.0125786163522012,4.375757021660286,25.427546772711544,10.0,0.010482180293501,4.558078578454241,24.369580448359905,9.0,1.3333333333333333,0.5,2.0,1.5,31.818181818181824,26.015853816009013,NORMAL,0,0.0,-0.948908361328442,23.72270903321105,1.0,0.0,1,True,91.66666666666666,True,True,100.0,1.0,100.0,83.30294816162387,MEDIUM,1,MEDIUM,"MEDIUM (driven by price+cr_profile; price_level=MEDIUM, pattern_level=NORMAL, cr_profile_level=MEDIUM)",1,"The transaction shows a significant under-invoicing with a robust Z-score of -4.61, indicating the declared unit price of BHD 50.11 is far below the peer median price of BHD 8.72 for portable laptop computers. Additionally, this is the first time the trader has imported this product and used this partner, which raises concerns about potential misclassification or fraudulent activity. The context of the transaction in 2020, during a period of high demand for electronics, further amplifies the suspicion.",under_invoicing,TRUE_POSITIVE,"The strong negative Z-score indicates significant under-invoicing, and the first-time use of both the product and partner suggests potential risk factors that warrant further scrutiny.",high,Conduct a detailed investigation into the trader's past transactions and verify the legitimacy of the declared value and the goods.
2020-2601-8-10309-1,2020-2601-8-10309,2020-04-06,2020,2020-04,2710192100,271019210000,271019,27,Gas oils for diesel engines,Gas oils for diesel engines,CR_HASH_034,Import,IM,CN,CN,BH,CN,CN,BH,CN,LTR,4350.49,0.3806168960278037,price_per_liter_gross_weight,1655.87,4403.9,2.59,3696.48,4350.49,0.322530425389814,0.2635559281187505,0.0710560088433533,0.1979668243457394,0.3363424368265587,0.1383756124808193,-0.0095965943754896,0.5439058555477878,False,0.5598084398717369,0.5598084398717369,NORMAL,19.0,0.0199161425576519,3.916224692281846,11.63690673320574,15.0,0.0157232704402515,4.152613470346076,11.051724646602178,8.0,2.375,1.407885953173359,5.0,2.1052631578947367,70.33492822966507,20.236796227363392,NORMAL,0,0.0,0.5652241387451808,14.130603468629522,1.0,0.0,1,True,91.66666666666666,True,True,100.0,1.0,100.0,79.94571121402033,MEDIUM,1,LOW,"LOW (driven by cr_profile; price_level=NORMAL, pattern_level=NORMAL, cr_profile_level=MEDIUM)",1,"The transaction shows a declared unit price of BHD 0.38 per liter for gas oils, which is within a normal price range compared to the peer median price of BHD 0.26. However, the trader is flagged for first-time use of both the product and partner, which contributes to a medium CR profile level. Given the normal price level and trade pattern, this flag is likely a false positive.",benign_outlier,FALSE_POSITIVE,"The price and trade pattern are normal, and while the trader is using a new product and partner, there is no significant anomaly in pricing or trade behavior that suggests a risk.",high,Monitor future transactions from this trader for consistency in product and partner usage.
2020-2701-7-10357-1,2020-2701-7-10357,2020-04-08,2020,2020-04,102211000,102211000000,102211,10,"Live cattle, pure-bred breeding","Live cattle, pure-bred breeding",CR_HASH_044,Import,IM,JP,IN,BH,JP,IN,BH,JP,NMB,3.07,13821.00651465798,price_per_item,42430.49,112847.04,3.07,255.71,275.4,9.534017275976506,10.013369334439131,0.6855679350518233,9.327801399387308,10.638440798004725,1.3106393986174147,7.361842301461186,12.604399895930843,False,-0.4716068495016255,0.4716068495016255,NORMAL,2.0,0.0020964360587002,6.1675164908883415,79.19854023234907,1.0,0.0010482180293501,6.860663671448286,100.0,2.0,1.0,0.0,1.0,1.0,0.0,74.59927011617454,LOW,1,0.0,-0.2979885101573642,7.449712753934105,1.0,0.0,1,True,91.66666666666666,True,True,100.0,0.6,60.0,69.60739946387693,LOW,1,LOW,"LOW (driven by pattern+cr_profile; price_level=NORMAL, pattern_level=LOW, cr_profile_level=LOW)",1,"This transaction shows a declared unit price of BHD 13821.01 for live cattle, which is significantly higher than the peer median price of BHD 10.01, indicating potential over-invoicing. However, the price anomaly score is normal, and the trade pattern shows high rarity for both the partner and route, suggesting this is a unique transaction for the trader. The trader is also engaging in a first-time import of this product and partner, which adds context to the unusual pricing.",over_invoicing,FALSE_POSITIVE,"Despite the high declared unit price, the price anomaly score is normal, and the trade pattern indicates this is a unique situation for the trader, suggesting that the flag is likely a false positive.",medium,Monitor future transactions from this trader for similar patterns and verify pricing with market data.
2020-2501-3-10452-1,2020-2501-3-10452,2020-04-08,2020,2020-04,3923301000,392330100000,392330,39,Plastic bottles for packaging,Plastic bottles for packaging,CR_HASH_023,Import,IM,AE,IN,BH,AE,IN,BH,AE,NMB,3.64,1.5686813186813189,price_per_item,5.71,15.19,3.64,167.18,190.65,0.9433926616519464,1.6841288050356895,0.6442087840607709,1.0864174155799162,2.3469388358112164,1.2605214202313002,-0.8043647147670341,4.237720966158166,False,-0.7755555284007644,0.7755555284007644,NORMAL,13.0,0.0136268343815513,4.29571431398675,23.025452080470465,1.0,0.0010482180293501,6.860663671448286,100.0,7.0,1.8571428571428568,1.2149857925879115,4.0,2.1538461538461537,73.42657342657343,57.52671205422125,LOW,1,0.0,-0.6056990441086438,15.142476102716095,1.0,0.0,1,True,91.66666666666666,True,True,100.0,1.0,100.0,80.29986663595064,MEDIUM,1,MEDIUM,"MEDIUM (driven by pattern+cr_profile; price_level=NORMAL, pattern_level=LOW, cr_profile_level=MEDIUM)",1,"This transaction is flagged due to a combination of a low trade pattern score and high rarity of the trading partner and route, indicating an unusual trading pattern. Additionally, the trader is engaging in a first-time import of plastic bottles from a rare partner, which contributes to the medium risk level despite the normal price level. The context of the date in 2020 suggests that there may have been disruptions in trade patterns during this period, which could explain the anomalies.",unusual_partner,TRUE_POSITIVE,"The combination of first-time product and partner, along with high partner rarity, indicates a genuine risk that warrants further investigation despite the normal pricing.",medium,Conduct a detailed review of the trader's past transactions and verify the legitimacy of the trading partner.
2020-2601-7-10699-1,2020-2601-7-10699,2020-04-08,2020,2020-04,102211000,102211000000,102211,10,"Live cattle, pure-bred breeding","Live cattle, pure-bred breeding",CR_HASH_014,Re-export,EX,BH,BH,AE,BH,BH,AE,AE,NMB,3.03,29663.96369636964,price_per_item,89881.81,239047.36,3.03,394.54,458.91,10.297721954905365,9.549317841384951,0.6971436999939566,8.846103941045365,10.18755556601122,1.3414516249658544,6.833926503596584,12.19973300346,False,0.7240855205722526,0.7240855205722526,NORMAL,3.0,0.0031446540880503,5.762051382780177,67.03046630801344,3.0,0.0031446540880503,5.762051382780177,63.915119328547,3.0,1.0,0.0,1.0,1.0,0.0,55.88552491899817,LOW,1,0.0,0.6746615113848957,16.866537784622395,1.0,0.0,2,False,83.33333333333334,True,True,100.0,0.8,80.0,66.90328822461784,LOW,1,LOW,"LOW (driven by pattern+cr_profile; price_level=NORMAL, pattern_level=LOW, cr_profile_level=LOW)",1,"The transaction involves a re-export of live cattle with a declared unit price significantly higher than the peer median price, yet the price anomaly score is normal, indicating no under- or over-invoicing. The trade pattern and CR profile levels are low, suggesting that while the partner is unusual for this trader, the overall transaction does not raise significant concerns given the context of the date and the nature of the goods.",unusual_partner,FALSE_POSITIVE,"The price level is normal and the CR profile indicates this is not a typical partner for the trader, but the overall transaction does not suggest a genuine risk.",medium,Monitor future transactions from this trader to see if the unusual partner pattern continues.
2020-2501-3-10278-1,2020-2501-3-10278,2020-04-09,2020,2020-04,9018390000,901839000000,901839,90,Medical syringes and needles,Medical syringes and needles,CR_HASH_022,Import,IM,AE,AE,BH,AE,AE,BH,AE,NMB,0.68,34.11764705882353,price_per_item,23.2,61.71,0.68,752.93,823.36,3.558703769336386,1.1592369104845446,0.5792846449150362,0.6041021775947832,1.748109664393657,1.1440074867988734,-1.111909052603527,3.464120894591967,True,2.7938220668757285,2.7938220668757285,LOW,11.0,0.0115303983228511,4.462768398649916,28.038772365976683,10.0,0.010482180293501,4.558078578454241,24.369580448359905,6.0,1.8333333333333333,0.983192080250175,3.0,1.6363636363636365,40.495867768595055,28.623119505203565,NORMAL,0,0.0,12.679115671011472,100.0,1.0,0.0,1,True,91.66666666666666,False,True,50.0,1.0,100.0,87.5,HIGH,1,HIGH,"HIGH (driven by price+cr_profile; price_level=LOW, pattern_level=NORMAL, cr_profile_level=HIGH)",1,"The transaction shows a high price anomaly with a robust Z-score of 2.79, indicating potential over-invoicing, especially given the declared unit price of BHD 34.12 compared to a peer median of BHD 1.16. Additionally, the trader's price severity is at 100, suggesting this price is highly unusual for them. The transaction is also flagged as a first-time use of this product and partner combination, which raises concerns about the legitimacy of the transaction.",over_invoicing,TRUE_POSITIVE,"The combination of a high Z-score indicating over-invoicing and the trader's unusual pricing behavior strongly supports the classification as a true positive risk, warranting further investigation.",high,Conduct a detailed review of the trader's previous transactions and request additional documentation to justify the declared unit price.
