item_id,declaration_id,declaration_date,year,year_month,hs_code,hs_clean,hs6,hs2,hs_desc,commercial_description,active_cr,trade_type,regime,country_of_origin,country_of_export,country_of_destination,country_of_origin_code,country_of_export_code,country_of_destination_code,partner_country_code,uom,qty_by_uom,actual_unit_price,price_basis,local_amount_clean,invoice_amount_clean,sup_amount_clean,net_weight_clean,gross_weight_clean,log_actual_unit_price,median,mad,q1,q3,iqr,iqr_low,iqr_high,iqr_flag,robust_z,anomaly_score,price_level,partner_count,partner_probability,partner_rarity_raw,partner_rarity_score,route_count,route_probability,route_rarity_raw,route_rarity_score,active_months,month_mean,month_std,month_max,burstiness_raw,burstiness_score,trade_pattern_score,pattern_level,trade_pattern_flag,cr_price_z_own,cr_price_z_peer,cr_price_severity,cr_burst_ratio,cr_burst_severity,cr_hs_months_active,cr_hs_first_time_in_window,cr_freq_severity,cr_partner_first_time,cr_partner_hs_first_time,cr_partner_rarity,cr_portfolio_distance,cr_portfolio_severity,cr_profile_score,cr_profile_level,cr_profile_flag,final_level,final_reason,final_flag
2019-2501-2-10026-1,2019-2501-2-10026,2019-03-03,2019,2019-03,8703221000,870322100000,870322,87,Passenger cars 1000-1500cc,Passenger cars 1000-1500cc,CR_HASH_046,Re-export,IM,SA,IN,BH,SA,IN,BH,SA,NMB,1.03,10454.766990291262,price_per_item,10768.41,28639.4,1.03,8.38,9.55,9.254908970271057,11.6606505121199,1.2446720405102942,10.462512873409606,12.989275787538485,2.526762914128879,6.672368502216288,16.779420158731803,False,-1.303677102765772,1.303677102765772,NORMAL,4.0,0.08,2.5257286443082556,0.0,1.0,0.02,3.912023005428146,100.0,3.0,1.3333333333333333,0.5773502691896257,2.0,1.5,100.0,50.0,LOW,1,0.0,-0.7288405689907198,18.221014224767995,1.0,0.0,1,True,91.66666666666666,True,True,100.0,1.0,100.0,81.37735497866879,MEDIUM,1,MEDIUM,"MEDIUM (driven by cr_profile; price_level=NORMAL, pattern_level=LOW, cr_profile_level=MEDIUM)",1
2019-2801-5-10024-1,2019-2801-5-10024,2019-03-15,2019,2019-03,8703221000,870322100000,870322,87,Passenger cars 1000-1500cc,Passenger cars 1000-1500cc,CR_HASH_046,Export,EX,BH,BH,CN,BH,BH,CN,CN,NMB,0.93,665785.1505376343,price_per_item,619180.19,1646755.83,0.93,873.78,1030.28,13.408723802671558,13.408723802671558,0.4370851890585694,11.149610492650783,13.627266397200842,2.4776559045500584,7.433126635825696,17.343750254025927,False,0.0,0.0,NORMAL,1.0,0.02,3.912023005428146,100.0,1.0,0.02,3.912023005428146,100.0,1.0,1.0,0.0,1.0,1.0,0.0,85.0,HIGH,1,0.0,0.6311203667595516,15.77800916898879,1.0,0.0,1,True,91.66666666666666,True,True,100.0,0.5,50.0,70.52230320914607,LOW,1,HIGH,"HIGH (driven by pattern; price_level=NORMAL, pattern_level=HIGH, cr_profile_level=LOW)",1
2019-2501-5-10000-1,2019-2501-5-10000,2019-03-15,2019,2019-03,3923301000,392330100000,392330,39,Plastic bottles for packaging,Plastic bottles for packaging,CR_HASH_020,Import,IM,US,US,BH,US,US,BH,US,NMB,1.52,23.638157894736842,price_per_item,35.93,95.55,1.52,1095.26,1255.8,3.2042963751050433,2.512629430807755,0.3890136052849773,1.8860819985635486,2.7503163665865764,0.8642343680230278,0.589730446529007,4.046667918621118,False,1.1992458778457789,1.1992458778457789,NORMAL,3.0,0.06,2.8134107167600364,20.751874963942186,3.0,0.06,2.8134107167600364,0.0,3.0,1.0,0.0,1.0,1.0,0.0,10.375937481971093,NORMAL,0,0.0,0.0,0.0,1.0,0.0,1,True,91.66666666666666,True,True,0.0,0.0,0.0,30.0,NORMAL,0,NORMAL,"NORMAL (price_level=NORMAL, pattern_level=NORMAL, cr_profile_level=NORMAL)",0
2019-2601-2-10015-1,2019-2601-2-10015,2019-03-25,2019,2019-03,8471300000,847130000000,847130,84,Portable laptop computers,Portable laptop computers,CR_HASH_036,Import,IM,SA,SA,BH,SA,SA,BH,SA,NMB,1.09,10673.100917431193,price_per_item,11633.68,30940.65,1.09,269.77,315.8,9.275575611358397,7.979602141935259,1.2959734694231377,7.3316154072236905,8.627588876646827,1.2959734694231368,5.387655203088985,10.571549080781534,False,0.6744907594765952,0.6744907594765952,NORMAL,1.0,0.02,3.912023005428146,100.0,1.0,0.02,3.912023005428146,100.0,1.0,1.0,0.0,1.0,1.0,0.0,85.0,HIGH,1,0.0,0.0,0.0,1.0,0.0,1,True,91.66666666666666,True,True,0.0,0.0,0.0,30.0,NORMAL,0,HIGH,"HIGH (driven by pattern; price_level=NORMAL, pattern_level=HIGH, cr_profile_level=NORMAL)",1
2019-2601-4-10023-1,2019-2601-4-10023,2019-03-26,2019,2019-03,8703221000,870322100000,870322,87,Passenger cars 1000-1500cc,Passenger cars 1000-1500cc,CR_HASH_024,Import,IM,SA,SA,BH,SA,SA,BH,SA,NMB,2.91,108942.24398625428,price_per_item,317021.93,843143.43,2.91,556.0,660.22,11.598582328227513,11.6606505121199,1.2446720405102942,10.462512873409606,12.989275787538485,2.526762914128879,6.672368502216288,16.779420158731803,False,-0.03363489749134701,0.03363489749134701,NORMAL,4.0,0.08,2.5257286443082556,0.0,3.0,0.06,2.8134107167600364,0.0,3.0,1.3333333333333333,0.5773502691896257,2.0,1.5,100.0,15.0,NORMAL,0,0.0,-0.7387191826526108,18.46797956631527,1.0,0.0,1,True,91.66666666666666,True,True,0.0,0.0,0.0,36.463792848210346,LOW,1,LOW,"LOW (driven by cr_profile; price_level=NORMAL, pattern_level=NORMAL, cr_profile_level=LOW)",1
2019-2501-4-10004-1,2019-2501-4-10004,2019-03-31,2019,2019-03,6109100000,610910000000,610910,61,Cotton t-shirts,Cotton t-shirts,CR_HASH_039,Export,EX,BH,BH,AE,BH,BH,AE,AE,NMB,2.47,186.45344129554655,price_per_item,460.54,1224.85,2.47,609.39,690.98,5.233530501485247,5.233530501485247,0.0,5.233530501485247,5.233530501485247,0.0,5.233530501485247,5.233530501485247,False,0.0,0.0,NORMAL,1.0,0.02,3.912023005428146,100.0,1.0,0.02,3.912023005428146,100.0,1.0,1.0,0.0,1.0,1.0,0.0,85.0,HIGH,1,0.0,0.0,0.0,1.0,0.0,1,True,91.66666666666666,True,True,0.0,0.0,0.0,30.0,NORMAL,0,HIGH,"HIGH (driven by pattern; price_level=NORMAL, pattern_level=HIGH, cr_profile_level=NORMAL)",1
2019-2801-8-10005-1,2019-2801-8-10005,2019-05-30,2019,2019-05,8471300000,847130000000,847130,84,Portable laptop computers,Portable laptop computers,CR_HASH_033,Import,IM,CN,CN,BH,CN,CN,BH,CN,NMB,4.16,798.2139423076923,price_per_item,3320.57,8831.3,4.16,219.85,256.69,6.683628672512121,7.979602141935259,1.2959734694231377,7.3316154072236905,8.627588876646827,1.2959734694231368,5.387655203088985,10.571549080781534,False,-0.6744907594765952,0.6744907594765952,NORMAL,1.0,0.02,3.912023005428146,100.0,1.0,0.02,3.912023005428146,100.0,1.0,1.0,0.0,1.0,1.0,0.0,85.0,HIGH,1,0.0,0.0,0.0,1.0,0.0,1,True,91.66666666666666,True,True,0.0,0.0,0.0,30.0,NORMAL,0,HIGH,"HIGH (driven by pattern; price_level=NORMAL, pattern_level=HIGH, cr_profile_level=NORMAL)",1
2019-2701-5-10020-1,2019-2701-5-10020,2019-06-06,2019,2019-06,6109100000,610910000000,610910,61,Cotton t-shirts,Cotton t-shirts,CR_HASH_012,Re-export,IM,JP,AE,BH,JP,AE,BH,JP,NMB,3.07,120.12377850162866,price_per_item,368.78,980.8,3.07,132.17,142.38,4.796812985550203,4.796812985550203,1.2356992645410396,4.178963353279683,6.2187539721734275,2.0397906188937442,1.119277424939067,9.278439900514044,False,0.0,0.0,NORMAL,1.0,0.02,3.912023005428146,100.0,1.0,0.02,3.912023005428146,100.0,1.0,1.0,0.0,1.0,1.0,0.0,85.0,HIGH,1,0.0,0.0,0.0,1.0,0.0,1,True,91.66666666666666,False,True,50.0,1.0,100.0,52.5,LOW,1,HIGH,"HIGH (driven by pattern; price_level=NORMAL, pattern_level=HIGH, cr_profile_level=LOW)",1
2019-2801-8-10003-1,2019-2801-8-10003,2019-06-08,2019,2019-06,2710192100,271019210000,271019,27,Gas oils for diesel engines,Gas oils for diesel engines,CR_HASH_035,Import,IM,CN,CN,BH,CN,CN,BH,CN,LTR,6387.16,0.3279767533614314,price_per_liter_gross_weight,2094.84,5571.38,2.57,5555.37,6387.16,0.28365654590210565,0.31614930627313326,0.04618152657332855,0.25296206595877935,0.35548644974531135,0.102524383786532,0.09917549027898134,0.5092730254251093,False,-0.4745634942436641,0.4745634942436641,NORMAL,3.0,0.06,2.8134107167600364,20.751874963942186,3.0,0.06,2.8134107167600364,0.0,3.0,1.0,0.0,1.0,1.0,0.0,10.375937481971093,NORMAL,0,0.0,-2.1063067388930663,52.657668472326655,1.0,0.0,1,True,91.66666666666666,True,True,0.0,0.0,0.0,48.43018396531433,LOW,1,LOW,"LOW (driven by cr_profile; price_level=NORMAL, pattern_level=NORMAL, cr_profile_level=LOW)",1
2019-2701-4-10028-1,2019-2701-4-10028,2019-06-09,2019,2019-06,8517120000,851712000000,851712,85,Cellular telephones,Cellular telephones,CR_HASH_049,Export,EX,BH,BH,IN,BH,BH,IN,IN,NMB,4.78,8134.370292887029,price_per_item,38882.29,103410.34,4.78,597.91,661.56,9.003976537103624,9.232572242430265,0.22859570532664186,9.118274389766945,9.346870095093585,0.2285957053266401,8.775380831776985,9.689763653083546,False,-0.6744907594765953,0.6744907594765953,NORMAL,2.0,0.04,3.2188758248682006,49.999999999999986,2.0,0.04,3.2188758248682006,36.90702464285424,2.0,1.0,0.0,1.0,1.0,0.0,37.91745862499897,NORMAL,0,0.0,-0.4293955325399927,10.734888313499818,1.0,0.0,1,True,91.66666666666666,True,True,0.0,0.0,0.0,33.75721090972493,NORMAL,0,NORMAL,"NORMAL (price_level=NORMAL, pattern_level=NORMAL, cr_profile_level=NORMAL)",0
2019-2801-1-10010-1,2019-2801-1-10010,2019-06-20,2019,2019-06,8471300000,847130000000,847130,84,Portable laptop computers,Portable laptop computers,CR_HASH_047,Export,EX,BH,BH,AE,BH,BH,AE,AE,NMB,2.48,3910.5201612903224,price_per_item,9698.09,25792.8,2.48,222.81,242.87,8.271681365474711,8.271681365474711,0.0,8.271681365474711,8.271681365474711,0.0,8.271681365474711,8.271681365474711,False,0.0,0.0,NORMAL,1.0,0.02,3.912023005428146,100.0,1.0,0.02,3.912023005428146,100.0,1.0,1.0,0.0,1.0,1.0,0.0,85.0,HIGH,1,0.0,0.0,0.0,1.0,0.0,1,True,91.66666666666666,False,True,0.0,1.0,100.0,40.0,LOW,1,HIGH,"HIGH (driven by pattern; price_level=NORMAL, pattern_level=HIGH, cr_profile_level=LOW)",1
2019-2601-8-10008-1,2019-2601-8-10008,2019-09-21,2019,2019-09,8703221000,870322100000,870322,87,Passenger cars 1000-1500cc,Passenger cars 1000-1500cc,CR_HASH_007,Export,EX,BH,BH,SA,BH,BH,SA,SA,NMB,0.88,1030761.1022727273,price_per_item,907069.77,2412419.61,0.88,407.74,466.49,13.845808991730127,13.408723802671558,0.4370851890585694,11.149610492650783,13.627266397200842,2.4776559045500584,7.433126635825696,17.343750254025927,False,0.6744907594765952,0.6744907594765952,NORMAL,1.0,0.02,3.912023005428146,100.0,1.0,0.02,3.912023005428146,100.0,1.0,1.0,0.0,1.0,1.0,0.0,85.0,HIGH,1,0.0,2.5337409838212146,63.34352459553037,1.0,0.0,1,True,91.66666666666666,True,True,0.0,0.0,0.0,52.17023360843562,LOW,1,HIGH,"HIGH (driven by pattern; price_level=NORMAL, pattern_level=HIGH, cr_profile_level=LOW)",1
2019-2601-9-10027-1,2019-2601-9-10027,2019-09-24,2019,2019-09,8504400090,850440009000,850440,85,Static converters,Static converters,CR_HASH_027,Export,EX,BH,BH,SA,BH,BH,SA,SA,NMB,1.17,1395.6324786324788,price_per_item,1632.89,4342.8,1.17,106.22,117.33,7.241819245642374,6.965559666422805,0.2762595792195688,6.827429876813021,7.103689456032589,0.2762595792195679,6.413040507983669,7.518078824861941,False,0.6744907594765952,0.6744907594765952,NORMAL,1.0,0.02,3.912023005428146,100.0,1.0,0.02,3.912023005428146,100.0,1.0,1.0,0.0,1.0,1.0,0.0,85.0,HIGH,1,0.0,-0.1770755268249923,4.4268881706248076,1.0,0.0,1,True,91.66666666666666,True,True,0.0,0.0,0.0,31.549410859718684,NORMAL,0,HIGH,"HIGH (driven by pattern; price_level=NORMAL, pattern_level=HIGH, cr_profile_level=NORMAL)",1
2019-2701-3-10018-1,2019-2701-3-10018,2019-10-02,2019,2019-10,1006301000,100630100000,100630,10,Long-grain milled rice,Long-grain milled rice,CR_HASH_013,Export,EX,BH,BH,IN,BH,BH,IN,IN,KGM,1933.5,0.32711662787690715,price_per_kg,632.48,1682.14,3.86,1933.5,2161.82,0.28300863986558666,0.3381270081808493,0.05511836831526262,0.310567824023218,0.378049806665691,0.06748198264247302,0.20934485005950845,0.4792727806294005,False,-0.6744907594765952,0.6744907594765952,NORMAL,1.0,0.02,3.912023005428146,100.0,1.0,0.02,3.912023005428146,100.0,1.0,1.0,0.0,1.0,1.0,0.0,85.0,HIGH,1,0.0,0.0,0.0,1.0,0.0,1,True,91.66666666666666,True,True,0.0,0.0,0.0,30.0,NORMAL,0,HIGH,"HIGH (driven by pattern; price_level=NORMAL, pattern_level=HIGH, cr_profile_level=NORMAL)",1
2019-2701-2-10022-1,2019-2701-2-10022,2019-10-12,2019,2019-10,9018390000,901839000000,901839,90,Medical syringes and needles,Medical syringes and needles,CR_HASH_013,Export,EX,BH,BH,TR,BH,BH,TR,TR,NMB,2.65,4.249056603773585,price_per_item,11.26,29.96,2.65,362.53,415.44,1.6580483659372207,1.0719929136339792,0.5860554523032416,0.7789651874823583,1.3650206397856,0.5860554523032416,-0.10011799097250418,2.2441038182404625,False,0.6744907594765951,0.6744907594765951,NORMAL,1.0,0.02,3.912023005428146,100.0,1.0,0.02,3.912023005428146,100.0,1.0,1.0,0.0,1.0,1.0,0.0,85.0,HIGH,1,0.0,0.0,0.0,1.0,0.0,1,True,91.66666666666666,True,True,100.0,1.0,100.0,75.0,MEDIUM,1,HIGH,"HIGH (driven by pattern; price_level=NORMAL, pattern_level=HIGH, cr_profile_level=MEDIUM)",1
2019-2501-9-10011-1,2019-2501-9-10011,2019-10-29,2019,2019-10,8703221000,870322100000,870322,87,Passenger cars 1000-1500cc,Passenger cars 1000-1500cc,CR_HASH_038,Import,IM,SA,SA,BH,SA,SA,BH,SA,NMB,4.62,36644.54978354978,price_per_item,169297.82,450260.16,4.62,152.48,176.73,10.509047275209607,11.6606505121199,1.2446720405102942,10.462512873409606,12.989275787538485,2.526762914128879,6.672368502216288,16.779420158731803,False,-0.6240565519258205,0.6240565519258205,NORMAL,4.0,0.08,2.5257286443082556,0.0,3.0,0.06,2.8134107167600364,0.0,3.0,1.3333333333333333,0.5773502691896257,2.0,1.5,100.0,15.0,NORMAL,0,0.0,-0.9650509498057681,24.126273745144204,1.0,0.0,1,True,91.66666666666666,True,True,0.0,0.0,0.0,38.44419581080047,LOW,1,LOW,"LOW (driven by cr_profile; price_level=NORMAL, pattern_level=NORMAL, cr_profile_level=LOW)",1
2019-2701-2-10029-1,2019-2701-2-10029,2019-11-17,2019,2019-11,8517120000,851712000000,851712,85,Cellular telephones,Cellular telephones,CR_HASH_022,Re-export,IM,US,IN,BH,US,IN,BH,US,NMB,4.63,6663.414686825055,price_per_item,30851.61,82052.16,4.63,260.66,291.62,8.804537409825526,9.041848096813506,0.5848582216722535,8.630763642483391,9.479070220511442,0.8483065780280512,7.358303775441314,10.751530087553519,False,-0.2736797732632934,0.2736797732632934,NORMAL,1.0,0.02,3.912023005428146,100.0,1.0,0.02,3.912023005428146,100.0,1.0,1.0,0.0,1.0,1.0,0.0,85.0,HIGH,1,0.0,-1.0594842054555902,26.487105136389754,1.0,0.0,1,True,91.66666666666666,True,True,0.0,0.0,0.0,39.27048679773641,LOW,1,HIGH,"HIGH (driven by pattern; price_level=NORMAL, pattern_level=HIGH, cr_profile_level=LOW)",1
2019-2501-5-10019-1,2019-2501-5-10019,2019-11-18,2019,2019-11,8703221000,870322100000,870322,87,Passenger cars 1000-1500cc,Passenger cars 1000-1500cc,CR_HASH_006,Re-export,IM,IN,CN,BH,IN,CN,BH,IN,NMB,0.75,775821.44,price_per_item,581866.08,1547516.16,0.75,189.75,203.61,13.561678958550349,11.6606505121199,1.2446720405102942,10.462512873409606,12.989275787538485,2.526762914128879,6.672368502216288,16.779420158731803,False,1.0301718676783278,1.0301718676783278,NORMAL,1.0,0.02,3.912023005428146,100.0,1.0,0.02,3.912023005428146,100.0,1.0,1.0,0.0,1.0,1.0,0.0,85.0,HIGH,1,0.0,1.7216915158629083,43.04228789657271,1.0,0.0,1,True,91.66666666666666,True,True,0.0,0.0,0.0,45.06480076380045,LOW,1,HIGH,"HIGH (driven by pattern; price_level=NORMAL, pattern_level=HIGH, cr_profile_level=LOW)",1
2019-2501-6-10017-1,2019-2501-6-10017,2019-12-19,2019,2019-12,8517120000,851712000000,851712,85,Cellular telephones,Cellular telephones,CR_HASH_040,Import,IM,IN,IN,BH,IN,IN,BH,IN,NMB,2.89,23831.477508650518,price_per_item,68872.97,183172.8,2.89,245.26,288.04,10.078804530641305,9.041848096813506,0.5848582216722535,8.630763642483391,9.479070220511442,0.8483065780280512,7.358303775441314,10.751530087553519,False,1.1958753535119107,1.1958753535119107,NORMAL,1.0,0.02,3.912023005428146,100.0,1.0,0.02,3.912023005428146,100.0,1.0,1.0,0.0,1.0,1.0,0.0,85.0,HIGH,1,0.0,7.197738479606966,100.0,1.0,0.0,1,True,91.66666666666666,True,True,0.0,0.0,0.0,65.0,LOW,1,HIGH,"HIGH (driven by pattern; price_level=NORMAL, pattern_level=HIGH, cr_profile_level=LOW)",1
